video_id,channel_rank,title,url,title_stem,kind,category,board_count,meeting_date,date_source,date_flag,note,classification_source,classified_by,classified_at
RTn7O7DrG8E,2233,TCP Building Design Committee 09.08.21,https://www.youtube.com/watch?v=RTn7O7DrG8E,TCP Building Design Committee,meeting,regular,1,2021-09-08,title (mm.dd.yy),,"the T.C. Passios building, a different project from the municipal building committee",model,claude-opus-5 (1M context),2026-09-08
wKhy5PIxBJM,2234,TCP Building Design Committee 09.22.21,https://www.youtube.com/watch?v=wKhy5PIxBJM,TCP Building Design Committee,meeting,regular,1,2021-09-22,title (mm.dd.yy),,"the T.C. Passios building, a different project from the municipal building committee",model,claude-opus-5 (1M context),2026-09-08
o5Gm3hnO8hs,2235,Planning Board 09.27.21  Part2,https://www.youtube.com/watch?v=o5Gm3hnO8hs,Planning Board Part2,meeting,part,1,2021-09-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
enfAb9cPlto,2236,Planning Board 09.27.21 Part1,https://www.youtube.com/watch?v=enfAb9cPlto,Planning Board Part1,meeting,part,1,2021-09-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
eZBMAxucDn0,2237,LHS Varsity Football vs Oxford HS 09.24.21,https://www.youtube.com/watch?v=eZBMAxucDn0,LHS Varsity Football vs Oxford HS,not_a_meeting,school_sports,0,2021-09-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
gslPh-rXx9M,2238,Finance Committee  09.23.21,https://www.youtube.com/watch?v=gslPh-rXx9M,Finance Committee,meeting,regular,1,2021-09-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
zSCSeU_S5Ts,2239,Lunenburg Water District 09.22.21,https://www.youtube.com/watch?v=zSCSeU_S5Ts,Lunenburg Water District,meeting,regular,1,2021-09-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
6lMmk5ATtgo,2240,Eagle House Volunteer Recognition Breakfast 09.20.21,https://www.youtube.com/watch?v=6lMmk5ATtgo,Eagle House Volunteer Recognition Breakfast,not_a_meeting,senior_center,0,2021-09-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
AzC_NbNjg7A,2241,Ted Reinstein at The Eagle House 09.14.21,https://www.youtube.com/watch?v=AzC_NbNjg7A,Ted Reinstein at The Eagle House,not_a_meeting,senior_center,0,2021-09-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
e2WD_vvIVV0,2242,Select Board 09.21.21,https://www.youtube.com/watch?v=e2WD_vvIVV0,Select Board,meeting,regular,1,2021-09-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WslFiukVmvE,2243,Sewer Commission 09.14.21,https://www.youtube.com/watch?v=WslFiukVmvE,Sewer Commission,meeting,regular,1,2021-09-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
i_sgrqihlyA,2244,LHS Varsity Football vs Bartlett HS 09.10.21  FULL GAME,https://www.youtube.com/watch?v=i_sgrqihlyA,LHS Varsity Football vs Bartlett HS FULL GAME,not_a_meeting,school_sports,0,2021-09-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Qnl8kcVm8GM,2245,School Committee 09.15.21,https://www.youtube.com/watch?v=Qnl8kcVm8GM,School Committee,meeting,regular,1,2021-09-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ynzScb83-P8,2246,"Talkin' Baseball-Season 7, Episode 7",https://www.youtube.com/watch?v=ynzScb83-P8,"Talkin' Baseball-Season 7, Episode 7",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
HJFRUK7y39g,2247,Conservation Commission 09.15.21,https://www.youtube.com/watch?v=HJFRUK7y39g,Conservation Commission,meeting,regular,1,2021-09-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
lNXaejMp3Zo,2248,Conservation Commission 09.01.21,https://www.youtube.com/watch?v=lNXaejMp3Zo,Conservation Commission,meeting,regular,1,2021-09-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
r1xcigjMEnI,2249,Select Board 09.14.21,https://www.youtube.com/watch?v=r1xcigjMEnI,Select Board,meeting,regular,1,2021-09-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
P7YOWCV-NkE,2250,Lance May Cemetery Garage Dedication,https://www.youtube.com/watch?v=P7YOWCV-NkE,Lance May Cemetery Garage Dedication,not_a_meeting,ceremony,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
G7LRNRLnW2k,2251,PACC 09.13.21,https://www.youtube.com/watch?v=G7LRNRLnW2k,PACC,meeting,regular,1,2021-09-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
uiARKx_LS6A,2252,Planning Board 09.13.21,https://www.youtube.com/watch?v=uiARKx_LS6A,Planning Board,meeting,regular,1,2021-09-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wgQNBSzvL8s,2253,LHS Varsity Football vs. Bartlett HS 09.10.21,https://www.youtube.com/watch?v=wgQNBSzvL8s,LHS Varsity Football vs. Bartlett HS,not_a_meeting,school_sports,0,2021-09-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
M0iE9Zp_ywY,2254,Water District 09.08.21,https://www.youtube.com/watch?v=M0iE9Zp_ywY,Water District,meeting,regular,1,2021-09-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
KnaBTOgjiLc,2255,Finance Committee 09.09.21,https://www.youtube.com/watch?v=KnaBTOgjiLc,Finance Committee,meeting,regular,1,2021-09-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
TzE2p4QnqYo,2256,"Lunenburg Storytime - The Books We Love, Season 2 Episode 1",https://www.youtube.com/watch?v=TzE2p4QnqYo,"Lunenburg Storytime - The Books We Love, Season 2 Episode 1",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
2PYQdw_bg-E,2257,Select Board 09.07.21,https://www.youtube.com/watch?v=2PYQdw_bg-E,Select Board,meeting,regular,1,2021-09-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Of1nk60URA8,2258,The Life and Times of Fred Cuddy - WWII Veteran 08.25.21,https://www.youtube.com/watch?v=Of1nk60URA8,The Life and Times of Fred Cuddy - WWII Veteran,not_a_meeting,community_event,0,2021-08-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yIroL4PtIuw,2259,School Committee 09.01.21,https://www.youtube.com/watch?v=yIroL4PtIuw,School Committee,meeting,regular,1,2021-09-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
tPdpklZ0snY,2260,Finance Committee 08.26.21,https://www.youtube.com/watch?v=tPdpklZ0snY,Finance Committee,meeting,regular,1,2021-08-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
dI8A3M0D3hg,2261,Green Community Task Force 08.24.21,https://www.youtube.com/watch?v=dI8A3M0D3hg,Green Community Task Force,meeting,regular,1,2021-08-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Lc_hiBxmo9g,2262,Parks Commission 08.25.21,https://www.youtube.com/watch?v=Lc_hiBxmo9g,Parks Commission,meeting,regular,1,2021-08-25,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
1TdZen534xs,2263,Select Board 08.24.21,https://www.youtube.com/watch?v=1TdZen534xs,Select Board,meeting,regular,1,2021-08-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
HqsOjFoYrzI,2264,Planning Board 08.23.21,https://www.youtube.com/watch?v=HqsOjFoYrzI,Planning Board,meeting,regular,1,2021-08-23,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
NU9-OUyRWFw,2265,"Lunenburg Storytime-The Books We Love, Season 1 Episode18",https://www.youtube.com/watch?v=NU9-OUyRWFw,"Lunenburg Storytime-The Books We Love, Season 1 Episode18",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
UjXpR17ajN4,2266,School Committee 08.18.21,https://www.youtube.com/watch?v=UjXpR17ajN4,School Committee,meeting,regular,1,2021-08-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
T3kBrI9807I,2267,Conservation Commission 08.18.21,https://www.youtube.com/watch?v=T3kBrI9807I,Conservation Commission,meeting,regular,1,2021-08-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
3GiJWpjJaR0,2268,Select Board 08.17.21,https://www.youtube.com/watch?v=3GiJWpjJaR0,Select Board,meeting,regular,1,2021-08-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ZBYyoyyTYEE,2269,Finance Committee 08.12.21,https://www.youtube.com/watch?v=ZBYyoyyTYEE,Finance Committee,meeting,regular,1,2021-08-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
o1ymfeGn6Rk,2270,Lunenburg Water District 08.11.21,https://www.youtube.com/watch?v=o1ymfeGn6Rk,Lunenburg Water District,meeting,regular,1,2021-08-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MutKtFEgSmk,2271,Talkin' Baseball - Season 7  Episode 6,https://www.youtube.com/watch?v=MutKtFEgSmk,Talkin' Baseball - Season 7 Episode 6,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
l9qBQ-Z6dMM,2272,"Lunenburg Storytime - The Books We Love, Season 1 Episode 17",https://www.youtube.com/watch?v=l9qBQ-Z6dMM,"Lunenburg Storytime - The Books We Love, Season 1 Episode 17",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
bwgVV8HCFG8,2273,Sewer Commission 08.10.21,https://www.youtube.com/watch?v=bwgVV8HCFG8,Sewer Commission,meeting,regular,1,2021-08-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
FrY7REt8ZTc,2274,Select Board 08.10.21,https://www.youtube.com/watch?v=FrY7REt8ZTc,Select Board,meeting,regular,1,2021-08-10,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
cZ_ZI33dx68,2275,Select Board - 40B Presentation 08.03.21,https://www.youtube.com/watch?v=cZ_ZI33dx68,Select Board - 40B Presentation,not_a_meeting,presentation,0,2021-08-03,title (mm.dd.yy),,"the Select Board is named, but a presentation is not the board convening",model,claude-opus-5 (1M context),2026-09-08
vJ7-PEOkUdE,2276,Conservation Commission 08.04.21,https://www.youtube.com/watch?v=vJ7-PEOkUdE,Conservation Commission,meeting,regular,1,2021-08-04,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GMPCRaSz98I,2277,PACC 08.02.21,https://www.youtube.com/watch?v=GMPCRaSz98I,PACC,meeting,regular,1,2021-08-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
GsEbv00QEXQ,2278,Parks Commission 07.28.21,https://www.youtube.com/watch?v=GsEbv00QEXQ,Parks Commission,meeting,regular,1,2021-07-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
rFzF87gyWvg,2279,Lunenburg Storytime - The Books We Love S1Ep14,https://www.youtube.com/watch?v=rFzF87gyWvg,Lunenburg Storytime - The Books We Love S1Ep14,not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
65RB6G28I6A,2280,Lunenburg Storytime - The Books We Love S1 Ep10,https://www.youtube.com/watch?v=65RB6G28I6A,Lunenburg Storytime - The Books We Love S1 Ep10,not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
ixqRzaiLCt4,2281,Select Board 07.27.21,https://www.youtube.com/watch?v=ixqRzaiLCt4,Select Board,meeting,regular,1,2021-07-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
cXXD9-Bd64k,2282,Sewer Commission 07.27.21,https://www.youtube.com/watch?v=cXXD9-Bd64k,Sewer Commission,meeting,regular,1,2021-07-27,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WfXwWbMaKXM,2283,Lunenburg Storytime - The Books We Love S1 Ep16,https://www.youtube.com/watch?v=WfXwWbMaKXM,Lunenburg Storytime - The Books We Love S1 Ep16,not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
s0GMIYdr7hk,2284,Kayla's Stories S1 Ep 2,https://www.youtube.com/watch?v=s0GMIYdr7hk,Kayla's Stories S1 Ep 2,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
jl3SOthWJHg,2285,Planning Board 07.26.21,https://www.youtube.com/watch?v=jl3SOthWJHg,Planning Board,meeting,regular,1,2021-07-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
5jKVTmG37o4,2286,Personnel Committee 07.22.21,https://www.youtube.com/watch?v=5jKVTmG37o4,Personnel Committee,meeting,regular,1,2021-07-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Ptge-y5lLTc,2287,Finance Committe 07.22.21,https://www.youtube.com/watch?v=Ptge-y5lLTc,Finance Committe,meeting,regular,1,2021-07-22,title (mm.dd.yy),,misspelling,model,claude-opus-5 (1M context),2026-09-08
91EEb--f1lw,2288,Lunenburg Water District 072121,https://www.youtube.com/watch?v=91EEb--f1lw,Lunenburg Water District,meeting,regular,1,2021-07-21,title (mmddyy),,,model,claude-opus-5 (1M context),2026-09-08
VCJlA5dEpnE,2289,Lunenburg Water District 071421,https://www.youtube.com/watch?v=VCJlA5dEpnE,Lunenburg Water District,meeting,regular,1,2021-07-14,title (mmddyy),,,model,claude-opus-5 (1M context),2026-09-08
UDJLU3TaTiE,2290,Conservation Commission 07.21.21,https://www.youtube.com/watch?v=UDJLU3TaTiE,Conservation Commission,meeting,regular,1,2021-07-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MsVpVaPr_zg,2291,Lunenburg Water District 07.14.21,https://www.youtube.com/watch?v=MsVpVaPr_zg,Lunenburg Water District,meeting,regular,1,2021-07-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
MNp52uaSBQw,2292,Sewer Commission 07.13.21,https://www.youtube.com/watch?v=MNp52uaSBQw,Sewer Commission,meeting,regular,1,2021-07-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
hRCmtFn3EsI,2293,PACC 07.15.21,https://www.youtube.com/watch?v=hRCmtFn3EsI,PACC,meeting,regular,1,2021-07-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
n5n5igiw7eU,2294,Parks Commission 07.14.21,https://www.youtube.com/watch?v=n5n5igiw7eU,Parks Commission,meeting,regular,1,2021-07-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
h47E2wNF1ig,2295,"Talkin' Baseball - The F Bomb Card, Season 7 Episode 5",https://www.youtube.com/watch?v=h47E2wNF1ig,"Talkin' Baseball - The F Bomb Card, Season 7 Episode 5",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
HdUOamWtx8w,2296,Zoning Board of Appeals 07.14.21,https://www.youtube.com/watch?v=HdUOamWtx8w,Zoning Board of Appeals,meeting,regular,1,2021-07-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
WWNHQlqq5Og,2297,Select Board 07.13.21,https://www.youtube.com/watch?v=WWNHQlqq5Og,Select Board,meeting,regular,1,2021-07-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
C26B4VgDYt0,2298,Planning Board 07.12.21,https://www.youtube.com/watch?v=C26B4VgDYt0,Planning Board,meeting,regular,1,2021-07-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
eK06js9owF0,2299,Finance Committee 07.08.21,https://www.youtube.com/watch?v=eK06js9owF0,Finance Committee,meeting,regular,1,2021-07-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Ai6dlIk4ITs,2300,Conservation Commission 07.07.21,https://www.youtube.com/watch?v=Ai6dlIk4ITs,Conservation Commission,meeting,regular,1,2021-07-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
oNUuzKWpLQA,2301,Parks Commission 06.30.21,https://www.youtube.com/watch?v=oNUuzKWpLQA,Parks Commission,meeting,regular,1,2021-06-30,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yQoBTIFOVKQ,2302,The Wall that Heals - Rememberance Ceremony 07.03.21,https://www.youtube.com/watch?v=yQoBTIFOVKQ,The Wall that Heals - Rememberance Ceremony,not_a_meeting,ceremony,0,2021-07-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
LHITH18_n9Q,2303,Hickory Hills Boat Parade 2021,https://www.youtube.com/watch?v=LHITH18_n9Q,Hickory Hills Boat Parade 2021,not_a_meeting,community_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
ZSpzs6LggRM,2304,Select Board 07.06.21,https://www.youtube.com/watch?v=ZSpzs6LggRM,Select Board,meeting,regular,1,2021-07-06,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wtvHr5NTDFY,2305,Lunenburg Storytime - Season1 Episode 15,https://www.youtube.com/watch?v=wtvHr5NTDFY,Lunenburg Storytime - Season1 Episode 15,not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
FBqpmigsOgA,2306,The Wall That Heals - 06.29.21,https://www.youtube.com/watch?v=FBqpmigsOgA,The Wall That Heals,not_a_meeting,community_event,0,2021-06-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
9e_8_pG7SSM,2307,Sewer Commission 06.29.21,https://www.youtube.com/watch?v=9e_8_pG7SSM,Sewer Commission,meeting,regular,1,2021-06-29,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
aZ1K5gJydx0,2308,Planning Board 06.28.21,https://www.youtube.com/watch?v=aZ1K5gJydx0,Planning Board,meeting,regular,1,2021-06-28,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
J59e49c7rlY,2309,School Committee 06.21.21,https://www.youtube.com/watch?v=J59e49c7rlY,School Committee,meeting,regular,1,2021-06-21,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
-M-gk3uiUSI,2310,"Kayla's Stories - Season 1, Episode 1",https://www.youtube.com/watch?v=-M-gk3uiUSI,"Kayla's Stories - Season 1, Episode 1",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
9-rbJ7rQdlA,2311,Select Board 06.22.21,https://www.youtube.com/watch?v=9-rbJ7rQdlA,Select Board,meeting,regular,1,2021-06-22,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
qropiCiLQ4w,2312,Water District 05.12.21,https://www.youtube.com/watch?v=qropiCiLQ4w,Water District,meeting,regular,1,2021-05-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Shvh1cVcpNk,2313,Finance Committee 06.17.21,https://www.youtube.com/watch?v=Shvh1cVcpNk,Finance Committee,meeting,regular,1,2021-06-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
T1fKs8Ke4-4,2314,School Committee 06.16.21,https://www.youtube.com/watch?v=T1fKs8Ke4-4,School Committee,meeting,regular,1,2021-06-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
3eCUbCKoMOs,2315,Conservation Commission 06.16.21,https://www.youtube.com/watch?v=3eCUbCKoMOs,Conservation Commission,meeting,regular,1,2021-06-16,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
_om8MeGWsXM,2316,Sewer Commission 06.08.21,https://www.youtube.com/watch?v=_om8MeGWsXM,Sewer Commission,meeting,regular,1,2021-06-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
AaY0CHW-KBQ,2317,Planning Board 06.14.21,https://www.youtube.com/watch?v=AaY0CHW-KBQ,Planning Board,meeting,regular,1,2021-06-14,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
18Cy3lYZxTk,2318,Zoning Board of Appeals 06.09.21,https://www.youtube.com/watch?v=18Cy3lYZxTk,Zoning Board of Appeals,meeting,regular,1,2021-06-09,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
dWqpWSkTvq4,2319,Select Board 06.08.21,https://www.youtube.com/watch?v=dWqpWSkTvq4,Select Board,meeting,regular,1,2021-06-08,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
yOGqTfgw3TY,2320,Select Board 06.15.21,https://www.youtube.com/watch?v=yOGqTfgw3TY,Select Board,meeting,regular,1,2021-06-15,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
q3_bXjpa-zk,2321,Board of Health 06.07.21,https://www.youtube.com/watch?v=q3_bXjpa-zk,Board of Health,meeting,regular,1,2021-06-07,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
vqg-yKNJaFM,2322,Personnel Committee 06.03.21,https://www.youtube.com/watch?v=vqg-yKNJaFM,Personnel Committee,meeting,regular,1,2021-06-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
IBgGHsT0idY,2323,LHS Graduation 2021,https://www.youtube.com/watch?v=IBgGHsT0idY,LHS Graduation 2021,not_a_meeting,school_event,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
B33EhfGynCY,2324,School Committee 06.03.21,https://www.youtube.com/watch?v=B33EhfGynCY,School Committee,meeting,regular,1,2021-06-03,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
IJlwaMljyEM,2325,"Talkin' Baseball - Season 7, Episode 4",https://www.youtube.com/watch?v=IJlwaMljyEM,"Talkin' Baseball - Season 7, Episode 4",not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
N16wpi3ZvvY,2326,Conservation Commission 06.02.21,https://www.youtube.com/watch?v=N16wpi3ZvvY,Conservation Commission,meeting,regular,1,2021-06-02,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Hb1E1VCgbEk,2327,Select Board 06.01.21,https://www.youtube.com/watch?v=Hb1E1VCgbEk,Select Board,meeting,regular,1,2021-06-01,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
W0URhuYEQiI,2328,"Lunenburg Storytime, The Books We Love - Season 1 Episode 13",https://www.youtube.com/watch?v=W0URhuYEQiI,"Lunenburg Storytime, The Books We Love - Season 1 Episode 13",not_a_meeting,library_program,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
43okAkHXeuw,2329,"Lunenburg Memorial Day Ceremony - May 31, 2021",https://www.youtube.com/watch?v=43okAkHXeuw,Lunenburg Memorial Day Ceremony,not_a_meeting,ceremony,0,2021-05-31,title (month name),,,model,claude-opus-5 (1M context),2026-09-08
P-9UuHUergI,2330,Lunenburg Water District 05.26.21,https://www.youtube.com/watch?v=P-9UuHUergI,Lunenburg Water District,meeting,regular,1,2021-05-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Ld_D_xgTGbQ,2331,Architectural Preservation District Committee 05.26.21,https://www.youtube.com/watch?v=Ld_D_xgTGbQ,Architectural Preservation District Committee,meeting,regular,1,2021-05-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
U-fEZVOsZN0,2332,TCP Building Design Committee 05.26.21,https://www.youtube.com/watch?v=U-fEZVOsZN0,TCP Building Design Committee,meeting,regular,1,2021-05-26,title (mm.dd.yy),,"the T.C. Passios building, a different project from the municipal building committee",model,claude-opus-5 (1M context),2026-09-08
KUOio9SjhOk,2333,Parks Commission 05.26.21,https://www.youtube.com/watch?v=KUOio9SjhOk,Parks Commission,meeting,regular,1,2021-05-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
qlZmweZHHTQ,2334,Zoning Board of Appeals 05.26.21,https://www.youtube.com/watch?v=qlZmweZHHTQ,Zoning Board of Appeals,meeting,regular,1,2021-05-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
Yp7icrEgRRU,2335,Sewer Commission 05.26.21,https://www.youtube.com/watch?v=Yp7icrEgRRU,Sewer Commission,meeting,regular,1,2021-05-26,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
kw63sgCK9iE,2336,Green Community Task Force 05.19.21,https://www.youtube.com/watch?v=kw63sgCK9iE,Green Community Task Force,meeting,regular,1,2021-05-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
PwSN-BT8oes,2337,Board of Health 05.17.21,https://www.youtube.com/watch?v=PwSN-BT8oes,Board of Health,meeting,regular,1,2021-05-17,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
aZpmdyOT8vM,2338,Open Space Committee 05.18.21,https://www.youtube.com/watch?v=aZpmdyOT8vM,Open Space Committee,meeting,regular,1,2021-05-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
E9wfB6C9GT4,2339,Planning Board 05.24.21,https://www.youtube.com/watch?v=E9wfB6C9GT4,Planning Board,meeting,regular,1,2021-05-24,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
ujuODq4l2e0,2340,Library Board of Trustees 05.20.21,https://www.youtube.com/watch?v=ujuODq4l2e0,Library Board of Trustees,meeting,regular,1,2021-05-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
i0jbpOOlHOc,2341,Agricultural Commission 05.20.21,https://www.youtube.com/watch?v=i0jbpOOlHOc,Agricultural Commission,meeting,regular,1,2021-05-20,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
RtTlzOooVvc,2342,Conservation Commission 05.19.21,https://www.youtube.com/watch?v=RtTlzOooVvc,Conservation Commission,meeting,regular,1,2021-05-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
xau0w_u2BQc,2343,School Committee 05.19.21,https://www.youtube.com/watch?v=xau0w_u2BQc,School Committee,meeting,regular,1,2021-05-19,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
KbuXbvoiGyw,2344,Select Board 05.18.21,https://www.youtube.com/watch?v=KbuXbvoiGyw,Select Board,meeting,regular,1,2021-05-18,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
05MqeNVvmeE,2345,Finance Committee 05.13.21,https://www.youtube.com/watch?v=05MqeNVvmeE,Finance Committee,meeting,regular,1,2021-05-13,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
wzNBqiYXyP4,2346,Talkin' Baseball S7 Episode 3,https://www.youtube.com/watch?v=wzNBqiYXyP4,Talkin' Baseball S7 Episode 3,not_a_meeting,programming,0,,unknown,,,model,claude-opus-5 (1M context),2026-09-08
FVKo7gFjOBo,2347,Lunenburg Water District 05.12.21,https://www.youtube.com/watch?v=FVKo7gFjOBo,Lunenburg Water District,meeting,regular,1,2021-05-12,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
PP5Cy9ESx48,2348,Sewer Commission 05.11.21,https://www.youtube.com/watch?v=PP5Cy9ESx48,Sewer Commission,meeting,regular,1,2021-05-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
290veN3iYsM,2349,Select Board Meeting 05.11.21,https://www.youtube.com/watch?v=290veN3iYsM,Select Board Meeting,meeting,regular,1,2021-05-11,title (mm.dd.yy),,,model,claude-opus-5 (1M context),2026-09-08
