report_fy,document,page,as_of_fy,as_of_basis,section,category,amount,identities_closed
2018,4125-fy-2018-annual-town-report.pdf,47,2015,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,49556203,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2015,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,33692279,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2015,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,50681203,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2015,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,1125000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2015,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,15863924,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2015,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,1125000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,195000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,592000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,228167,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,4529203,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,6524160,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,5790591,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,164340,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,3031094,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1085675,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,22140230,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,4281109,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,22449230,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,309000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,17859121,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2018,4125-fy-2018-annual-town-report.pdf,47,2014,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,309000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,outside the debt limit,Other Outside General,30000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,outside the debt limit,Schools,30720000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,outside the debt limit,Sewers,2428200,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,outside the debt limit,Water,1000000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,printed total,Total Long-Term Indebtedness,46568549,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,printed total,Total Outside the General Debt Limit,34178200,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,printed total,Total Outstanding Indebtedness,48668549,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,printed total,Total Short-Term Indebtedness,2100000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,printed total,Total Within the General Debt Limit,12390349,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2019,derived from the As-of line and the descending five-year layout,short-term,Bond Anticipation Notes,2100000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,outside the debt limit,Other Outside General,50409,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,outside the debt limit,Schools,31505000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,outside the debt limit,Sewers,2583200,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,outside the debt limit,Water,1020000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,printed total,Total Long-Term Indebtedness,49662322,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,printed total,Total Outside the General Debt Limit,35158609,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,printed total,Total Outstanding Indebtedness,51904592,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,printed total,Total Short-Term Indebtedness,2242270,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,printed total,Total Within the General Debt Limit,14503713,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2018,derived from the As-of line and the descending five-year layout,short-term,Bond Anticipation Notes,2242270,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,outside the debt limit,Other Outside General,71277,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,outside the debt limit,Schools,32260000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,outside the debt limit,Sewers,2733238,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,outside the debt limit,Water,1037792,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,printed total,Total Long-Term Indebtedness,51797860,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,printed total,Total Outside the General Debt Limit,36102307,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,printed total,Total Outstanding Indebtedness,54693785,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,printed total,Total Short-Term Indebtedness,2895925,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,printed total,Total Within the General Debt Limit,15695553,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2017,derived from the As-of line and the descending five-year layout,short-term,Bond Anticipation Notes,2895925,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,outside the debt limit,Other Outside General,102145,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,outside the debt limit,Schools,33000000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,outside the debt limit,Sewers,2732944,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,outside the debt limit,Water,1054441,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,printed total,Total Long-Term Indebtedness,52186686,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,printed total,Total Outside the General Debt Limit,36889530,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,printed total,Total Outstanding Indebtedness,53136267,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,printed total,Total Short-Term Indebtedness,949581,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,printed total,Total Within the General Debt Limit,15297156,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2016,derived from the As-of line and the descending five-year layout,short-term,Bond Anticipation Notes,949581,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,outside the debt limit,Other Outside General,133472,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,outside the debt limit,Schools,29605000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,outside the debt limit,Sewers,2883415,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,outside the debt limit,Water,1070392,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,printed total,Total Long-Term Indebtedness,49556203,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,printed total,Total Outside the General Debt Limit,33692279,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,printed total,Total Outstanding Indebtedness,50681203,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,printed total,Total Short-Term Indebtedness,1125000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,printed total,Total Within the General Debt Limit,15863924,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2019,4126-fy-2019-annual-town-report.pdf,48,2015,derived from the As-of line and the descending five-year layout,short-term,Bond Anticipation Notes,1125000,within+outside=long|long+short=outstanding|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,590000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,3440000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,56849,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,1580218,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,2369582,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,3220011,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,25000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,30585000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2263200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,980000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,45109859,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,33853200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,46372354,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,1262495,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,11256659,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2020,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,1262495,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,650000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,2570000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,20000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,85364,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,2060862,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,3101908,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,3902215,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,30000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,30720000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2428200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1000000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,46568549,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,34178200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,48668549,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,2100000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,12390349,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2019,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,2100000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,Athletic & Recreational Facilities,705000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,DPW Public Way/Pavement,2725000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,Departmental Equipment,40000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,Land Acquisition,113841,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,Other Building,2546141,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,Schools,3809675,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",inside the debt limit,Sewers & Drains,4564056,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",outside the debt limit,Other Outside General,50409,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",outside the debt limit,Schools,31505000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",outside the debt limit,Sewers,2583200,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",outside the debt limit,Water,1020000,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",printed total,Total Long-Term Indebtedness,49662322,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",printed total,Total Outside the General Debt Limit,35158609,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",printed total,Total Outstanding Indebtedness,51904592,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",printed total,Total Short-Term Indebtedness,2242270,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",printed total,Total Within the General Debt Limit,14503713,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
2020,4127-fy-2020-annual-town-report.pdf,42,2018,"printed year header, which matches the descending five-year layout",short-term,Bond Anticipation Notes,2242270,within+outside=long|long+short=outstanding|sum(inside the debt limit)=within|sum(outside the debt limit)=outside|sum(short-term)=short
